timestamp,depth,DOmg/L,Dopct,pH,cond,Turbidity,temp
12/31/2014 21:15,2.477,12.78,95.6,7.67,,26.5,2.93
12/31/2014 21:30,2.408,12.77,95.4,7.67,,28.6,2.91
12/31/2014 21:45,2.328,12.7,94.8,7.77,,25.6,2.88
12/31/2014 22:00,2.264,12.77,95.3,7.67,,28.6,2.86
12/31/2014 22:15,2.202,12.8,95.4,7.67,,28.1,2.83
12/31/2014 22:30,2.14,12.78,95.1,7.66,,27.5,2.77
12/31/2014 22:45,2.085,12.75,94.8,7.7,,27.6,2.76
12/31/2014 23:00,2.033,12.81,95.2,7.67,,25.8,2.72
12/31/2014 23:15,1.985,12.78,94.8,7.67,,25.5,2.66
12/31/2014 23:30,1.984,12.78,94.8,7.67,,25.5,2.66
12/31/2014 23:45,1.918,12.75,94.5,7.76,,25.4,2.62
1/1/2015 0:00,1.918,12.75,94.5,7.76,,25.4,2.62
1/1/2015 0:15,1.883,12.83,94.8,7.67,,24.6,2.51
1/1/2015 0:30,1.886,12.84,94.8,7.67,,23.7,2.49
1/1/2015 0:45,1.897,12.82,94.5,7.66,,23,2.44
1/1/2015 1:00,1.918,12.83,94.5,7.71,,23.2,2.42
1/1/2015 1:15,1.949,12.79,94.3,7.66,,29.9,2.43
1/1/2015 1:30,1.995,12.74,93.9,7.64,,26.3,2.44
1/1/2015 1:45,2.051,12.64,92.9,7.71,,27,2.35
1/1/2015 2:00,2.113,12.69,92.9,7.64,,35.4,2.19
1/1/2015 2:15,2.171,12.82,94.1,7.71,,30.5,2.29
1/1/2015 2:30,2.234,12.71,93.4,7.66,,28.5,2.33
1/1/2015 2:45,2.299,12.71,93.4,7.7,,28,2.33
1/1/2015 3:00,2.371,12.61,92.7,7.63,,30.4,2.35
1/1/2015 3:15,2.442,12.65,92.7,7.62,,33.8,2.2
1/1/2015 3:30,2.507,12.56,92,7.64,,30.5,2.2
1/1/2015 3:45,2.575,12.41,90.9,7.69,,28.7,2.18
1/1/2015 4:00,2.634,12.47,91.2,7.6,,28.5,2.12
1/1/2015 4:15,2.696,12.51,91.2,7.6,,26.2,1.98
1/1/2015 4:30,2.751,12.55,91.2,7.61,,26.9,1.87
1/1/2015 4:45,2.817,12.57,91.2,7.62,,26.3,1.79
1/1/2015 5:00,2.868,12.67,91.6,7.63,,25.3,1.68
1/1/2015 5:15,2.915,12.62,91.2,7.62,,23.9,1.65
1/1/2015 5:30,2.953,12.6,91.2,7.62,,26.1,1.72
1/1/2015 5:45,2.983,12.54,90.8,7.72,,24.9,1.71
1/1/2015 6:00,3.014,12.58,90.7,7.61,,25.9,1.54
1/1/2015 6:15,3.034,12.57,90.9,7.58,,24.8,1.65
1/1/2015 6:30,3.051,12.55,90.6,7.56,,25.6,1.55
1/1/2015 6:45,3.056,12.53,90.5,7.56,,23.8,1.59
1/1/2015 7:00,3.051,12.53,90.4,7.6,,22,1.55
1/1/2015 7:15,3.031,12.63,91.8,7.63,,29.1,1.86
1/1/2015 7:30,2.996,12.68,92,7.64,,27.6,1.83
1/1/2015 7:45,2.97,12.58,91.5,7.73,,28,1.9
1/1/2015 8:00,2.938,12.62,92.7,7.65,,29.9,2.23
1/1/2015 8:15,2.887,12.61,93.6,7.6,,33.6,2.57
1/1/2015 8:30,2.842,12.55,94.4,7.49,,33.8,2.98
1/1/2015 8:45,2.787,12.51,94.5,7.48,,31.2,3.08
1/1/2015 9:00,2.723,12.43,94.5,7.47,,34.5,3.25
1/1/2015 9:15,2.661,12.4,94.7,7.46,,33.5,3.39
1/1/2015 9:30,2.596,12.45,94.1,7.62,,33,3.07
1/1/2015 9:45,2.536,12.5,93.5,7.73,,29.5,2.78
1/1/2015 10:00,2.482,12.57,93.8,7.64,,26.7,2.71
1/1/2015 10:15,2.422,12.64,94,7.53,,26.9,2.59
1/1/2015 10:30,2.366,12.66,93.9,7.63,,26.4,2.55
1/1/2015 10:45,2.313,12.68,93.8,7.64,,27.3,2.42
1/1/2015 11:00,2.264,12.74,93.9,7.65,,27.5,2.31
1/1/2015 11:15,2.222,12.75,93.9,7.54,,26.1,2.27
1/1/2015 11:30,2.169,12.78,94.1,7.53,,25.8,2.26
1/1/2015 11:45,2.105,12.79,94.1,7.76,,29.9,2.25
1/1/2015 12:00,2.063,12.83,94.4,7.66,,27.4,2.26
1/1/2015 12:15,2.024,12.88,94.6,7.67,,27.3,2.2
1/1/2015 12:30,1.979,12.9,94.4,7.67,,31.6,2.11
1/1/2015 12:45,1.947,12.94,94.6,7.66,,35,2.07
1/1/2015 13:00,1.917,12.98,94.8,7.66,,31.6,2.05
1/1/2015 13:15,1.898,12.99,94.9,7.68,,38.3,2.07
1/1/2015 13:30,1.884,13.01,94.9,7.69,,27.6,2.03
1/1/2015 13:45,1.871,12.99,94.8,7.79,,31.1,2.02
1/1/2015 14:00,1.874,13.04,95.1,7.69,,29.6,2.02
1/1/2015 14:15,1.888,13.04,95.2,7.69,,28.1,2.05
1/1/2015 14:30,1.898,13.09,95.5,7.73,,31.7,2.04
1/1/2015 14:45,1.931,13.08,95.4,7.74,,29,2.03
1/1/2015 15:00,1.962,13.11,95.6,7.76,,29.4,2.04
1/1/2015 15:15,2.014,13.1,95.7,7.7,,33.1,2.09
1/1/2015 15:30,2.069,12.99,95.7,7.73,,73,2.41
1/1/2015 15:45,2.135,12.9,95.4,7.76,,82.6,2.51
1/1/2015 16:00,2.19,12.75,94.9,7.67,,97.5,2.77
1/1/2015 16:15,2.258,12.99,95.9,7.71,,85.9,2.48
1/1/2015 16:30,2.322,12.94,96,7.67,,84.3,2.63
1/1/2015 16:45,2.373,12.74,95.3,7.63,,101.5,2.9
1/1/2015 17:00,2.435,12.86,95.8,7.66,,82.3,2.72
1/1/2015 17:15,2.508,12.89,96.1,7.66,,87.5,2.79
1/1/2015 17:30,2.576,12.84,95.8,7.61,,75.1,2.78
1/1/2015 17:45,2.654,12.87,95.8,7.77,,56.3,2.7
1/1/2015 18:00,2.723,12.89,95.9,7.67,,59.6,2.69
1/1/2015 18:15,2.777,12.82,95.8,7.66,,51.5,2.8
1/1/2015 18:30,2.816,12.84,95.9,7.55,,54.7,2.79
1/1/2015 18:45,2.85,12.89,95.9,7.56,,46.4,2.65
1/1/2015 19:00,2.878,12.87,95.7,7.65,,40.3,2.65
1/1/2015 19:15,2.903,12.92,95.7,7.56,,42.1,2.53
1/1/2015 19:30,2.928,12.92,95.5,7.66,,41,2.47
1/1/2015 19:45,2.936,12.83,95.1,7.77,,47.9,2.5
1/1/2015 20:00,2.925,12.89,95.4,7.67,,40.1,2.5
1/1/2015 20:15,2.897,12.89,95.5,7.68,,42.5,2.54
1/1/2015 20:30,2.857,12.86,95.3,7.68,,38.1,2.56
1/1/2015 20:45,2.813,12.87,95.6,7.61,,41.7,2.6
1/1/2015 21:00,2.756,12.88,95.5,7.67,,41.5,2.58
1/1/2015 21:15,2.703,12.87,95.5,7.68,,45.2,2.61
1/1/2015 21:30,2.698,12.87,95.5,7.68,,45.2,2.61
1/1/2015 21:45,2.564,12.82,95,7.77,,44.1,2.58
1/1/2015 22:00,2.484,12.84,95.2,7.66,,38.7,2.6
1/1/2015 22:15,2.404,12.87,95.3,7.67,,36.4,2.54
1/1/2015 22:30,2.317,12.88,95.3,7.66,,39.2,2.51
1/1/2015 22:45,2.237,12.86,95.1,7.66,,33.9,2.49
1/1/2015 23:00,2.164,12.87,95.1,7.67,,31.9,2.46
1/1/2015 23:15,2.098,12.9,95.1,7.68,,38.2,2.4
1/1/2015 23:30,2.042,12.9,95.1,7.68,,33.8,2.4
1/1/2015 23:45,1.976,12.83,94.6,7.76,,36.4,2.42
1/2/2015 0:00,1.922,12.92,95,7.67,,33.5,2.33
1/2/2015 0:15,1.868,12.93,95,7.67,,33.7,2.29
1/2/2015 0:30,1.82,12.89,94.6,7.67,,36,2.27
1/2/2015 0:45,1.78,12.94,94.9,7.71,,34,2.24
1/2/2015 1:00,1.753,12.98,95,7.68,,30.8,2.16
1/2/2015 1:15,1.74,12.98,94.9,7.72,,41.7,2.14
1/2/2015 1:30,1.731,13.02,95.1,7.73,,33.6,2.09
1/2/2015 1:45,1.739,13,94.8,7.8,,31.5,2.04
1/2/2015 2:00,1.756,13.05,95.1,7.69,,30.4,2.01
1/2/2015 2:15,1.786,13.06,95,7.69,,33,1.96
1/2/2015 2:30,1.833,13.06,94.9,7.69,,33.4,1.9
1/2/2015 2:45,1.89,13.07,94.8,7.69,,34,1.87
1/2/2015 3:00,1.949,13.1,95,7.68,,36.1,1.83
1/2/2015 3:15,1.999,12.77,93.5,7.61,,47,2.2
1/2/2015 3:30,2.064,12.93,94,7.66,,62.5,1.96
1/2/2015 3:45,2.136,12.88,93.8,7.75,,52.7,2.03
1/2/2015 4:00,2.196,12.73,93.1,7.67,,55.1,2.13
1/2/2015 4:15,2.264,12.8,93.2,7.64,,64.2,1.99
1/2/2015 4:30,2.338,12.76,93.1,7.62,,59.8,2.02
1/2/2015 4:45,2.4,12.75,93,7.65,,58.4,2.01
1/2/2015 5:00,2.456,12.79,92.8,7.63,,58.6,1.82
1/2/2015 5:15,2.514,12.8,92.7,7.63,,64,1.74
1/2/2015 5:30,2.576,12.83,92.7,7.64,,60.5,1.65
1/2/2015 5:45,2.638,12.84,92.7,7.75,,61.9,1.59
1/2/2015 6:00,2.694,12.88,93.1,7.67,,55.4,1.63
1/2/2015 6:15,2.761,12.8,92.7,7.66,,50.6,1.73
1/2/2015 6:30,2.811,12.85,93.1,7.64,,43.2,1.72
1/2/2015 6:45,2.859,12.72,92.2,7.62,,39.4,1.74
1/2/2015 7:00,2.893,12.67,91.9,7.59,,37.4,1.77
1/2/2015 7:15,2.915,12.7,91.9,7.61,,39.6,1.68
1/2/2015 7:30,2.943,12.74,92,7.62,,41.9,1.62
1/2/2015 7:45,2.966,12.74,91.9,7.74,,47.2,1.54
1/2/2015 8:00,2.975,12.82,92.3,7.64,,42.4,1.47
1/2/2015 8:15,2.981,12.82,92.1,7.61,,37.1,1.41
1/2/2015 8:30,2.973,12.88,93,7.65,,41.6,1.61
1/2/2015 8:45,2.95,12.82,92.5,7.65,,39.9,1.59
1/2/2015 9:00,2.916,12.81,92.5,7.65,,40.1,1.61
1/2/2015 9:15,2.87,12.71,92.3,7.64,,41.9,1.83
1/2/2015 9:30,2.825,12.73,92.8,7.64,,43.8,1.95
1/2/2015 9:45,2.766,12.69,92.9,7.73,,39.3,2.12
1/2/2015 10:00,2.713,12.7,94.3,7.59,,37.2,2.58
1/2/2015 10:15,2.639,12.67,94.4,7.61,,32.6,2.64
1/2/2015 10:30,2.567,12.64,94.4,7.51,,37.1,2.74
1/2/2015 10:45,2.489,12.71,94.2,7.51,,38.4,2.47
1/2/2015 11:00,2.421,12.76,94.2,7.63,,35.8,2.38
1/2/2015 11:15,2.36,12.74,94,7.53,,31.2,2.34
1/2/2015 11:30,2.28,12.75,94.1,7.53,,35.8,2.36
1/2/2015 11:45,2.209,12.77,94.1,7.72,,32.9,2.32
1/2/2015 12:00,2.153,12.85,94.6,7.64,,34.9,2.3
1/2/2015 12:15,2.093,12.83,94.4,7.64,,34.8,2.29
1/2/2015 12:30,2.026,12.87,94.7,7.65,,33.8,2.29
1/2/2015 12:45,1.968,12.91,94.9,7.64,,31.8,2.29
1/2/2015 13:00,1.908,12.93,95.1,7.64,,33,2.27
1/2/2015 13:15,1.862,12.92,95,7.66,,30.7,2.29
1/2/2015 13:30,1.815,12.91,95.1,7.66,,33.7,2.34
1/2/2015 13:45,1.78,12.95,95.1,7.78,,33,2.28
1/2/2015 14:00,1.749,12.97,95.5,7.67,,34.4,2.35
1/2/2015 14:15,1.713,12.96,95.4,7.67,,35.2,2.35
1/2/2015 14:30,1.696,12.97,95.5,7.68,,35.1,2.35
1/2/2015 14:45,1.701,12.99,95.7,7.71,,35.9,2.37
1/2/2015 15:00,1.718,12.99,95.6,7.68,,35.9,2.37
1/2/2015 15:15,1.739,13.02,95.8,7.68,,37.5,2.36
1/2/2015 15:30,1.788,13.04,95.9,7.69,,31.5,2.35
1/2/2015 15:45,1.84,13,95.6,7.79,,33.7,2.34
1/2/2015 16:00,1.886,13.07,96,7.75,,33.3,2.33
1/2/2015 16:15,1.937,13.07,96,7.71,,34,2.33
1/2/2015 16:30,1.999,13.09,96.2,7.72,,41.6,2.39
1/2/2015 16:45,2.064,12.71,94.6,7.63,,47.2,2.88
1/2/2015 17:00,2.142,12.97,95.7,7.68,,44.7,2.57
1/2/2015 17:15,2.208,12.83,94.9,7.64,,47,2.65
1/2/2015 17:30,2.29,12.92,95.2,7.67,,41.8,2.5
1/2/2015 17:45,2.369,12.92,95.1,7.77,,44.8,2.48
1/2/2015 18:00,2.434,12.98,95.4,7.74,,44.8,2.38
1/2/2015 18:15,2.494,12.71,94.5,7.62,,43.2,2.79
1/2/2015 18:30,2.55,12.68,94.3,7.66,,41.8,2.77
1/2/2015 18:45,2.607,12.65,94.3,7.65,,42.1,2.86
1/2/2015 19:00,2.663,12.64,94.2,7.61,,38.9,2.82
1/2/2015 19:15,2.709,12.69,94.5,7.62,,42.8,2.8
1/2/2015 19:30,2.749,12.81,95,7.64,,39.7,2.61
1/2/2015 19:45,2.784,12.88,95.2,7.77,,42.5,2.5
1/2/2015 20:00,2.793,12.93,95.9,7.7,,38.2,2.62
1/2/2015 20:15,2.811,12.93,95.7,7.68,,40.2,2.54
1/2/2015 20:30,2.812,12.93,95.5,7.67,,38.6,2.48
1/2/2015 20:45,2.806,12.94,95.5,7.69,,34.6,2.45
1/2/2015 21:00,2.784,12.92,95.4,7.69,,33.2,2.46
1/2/2015 21:15,2.746,12.96,95.6,7.66,,30.3,2.44
1/2/2015 21:30,2.704,12.91,95.2,7.66,,32.5,2.45
1/2/2015 21:45,2.65,12.82,94.6,7.76,,34.7,2.49
1/2/2015 22:00,2.594,12.83,94.8,7.65,,36.4,2.53
1/2/2015 22:15,2.532,12.8,95,7.64,,36.4,2.66
1/2/2015 22:30,2.453,12.93,95.7,7.7,,39.9,2.56
1/2/2015 22:45,2.377,13,95.8,7.68,,34.8,2.43
1/2/2015 23:00,2.301,12.99,95.6,7.68,,42.9,2.4
1/2/2015 23:15,2.22,13.02,95.8,7.72,,41.2,2.37
1/2/2015 23:30,2.145,13.03,95.7,7.74,,35.4,2.33
1/2/2015 23:45,2.067,12.98,95.3,7.78,,36.5,2.32
1/3/2015 0:00,2.01,12.98,95.4,7.68,,37.6,2.38
1/3/2015 0:15,1.949,12.95,95.3,7.71,,37.6,2.4
1/3/2015 0:30,1.889,12.9,94.9,7.66,,35.8,2.38
1/3/2015 0:45,1.839,12.89,94.9,7.65,,35,2.44
1/3/2015 1:00,1.801,12.95,95.1,7.66,,36.5,2.36
1/3/2015 1:15,1.756,12.99,95.2,7.67,,33.3,2.27
1/3/2015 1:30,1.726,12.99,95.1,7.68,,36.3,2.25
1/3/2015 1:45,1.703,12.97,94.9,7.77,,34.8,2.2
1/3/2015 2:00,1.695,13.04,95.2,7.74,,30.2,2.16
1/3/2015 2:15,1.699,13.05,95.2,7.74,,30.3,2.13
1/3/2015 2:30,1.716,13.04,95.1,7.7,,24.2,2.1
1/3/2015 2:45,1.745,13.02,94.9,7.74,,25.9,2.09
1/3/2015 3:00,1.783,13.03,94.8,7.7,,30.4,2.02
1/3/2015 3:15,1.839,13.01,94.6,7.75,,29.1,2
1/3/2015 3:30,1.914,13.08,94.9,7.72,,37.5,1.94
1/3/2015 3:45,1.981,12.85,94.2,7.74,,36.8,2.34
1/3/2015 4:00,2.059,13.14,94.8,7.73,,43.3,1.78
1/3/2015 4:15,2.142,13.18,95.1,7.79,,46.1,1.77
1/3/2015 4:30,2.22,13.15,94.9,7.75,,42.2,1.75
1/3/2015 4:45,2.299,13.04,94.5,7.75,,38,1.89
1/3/2015 5:00,2.378,13.1,94.6,7.71,,38.4,1.78
1/3/2015 5:15,2.45,12.84,93.3,7.65,,34.9,2.01
1/3/2015 5:30,2.54,12.72,92.6,7.67,,34.4,2.05
1/3/2015 5:45,2.613,12.62,91.7,7.69,,36.1,1.95
1/3/2015 6:00,2.695,12.72,91.9,7.69,,40,1.71
1/3/2015 6:15,2.77,12.88,92.7,7.65,,42.5,1.55
1/3/2015 6:30,2.84,12.91,92.9,7.65,,40.3,1.54
1/3/2015 6:45,2.901,12.87,92.7,7.64,,37.9,1.58
1/3/2015 7:00,2.956,12.91,92.7,7.69,,35.6,1.42
1/3/2015 7:15,3.013,12.87,92.6,7.7,,36.4,1.51
1/3/2015 7:30,3.054,12.85,92.3,7.69,,37.8,1.43
1/3/2015 7:45,3.09,12.8,91.9,7.76,,36,1.43
1/3/2015 8:00,3.115,12.82,92,7.65,,36.4,1.41
1/3/2015 8:15,3.138,12.83,92,7.7,,31.1,1.41
1/3/2015 8:30,3.145,12.85,92.2,7.69,,35.8,1.4
1/3/2015 8:45,3.162,12.9,92.7,7.7,,32.3,1.46
1/3/2015 9:00,3.158,12.87,92.5,7.71,,34.6,1.5
1/3/2015 9:15,3.15,12.87,92.6,7.71,,33.3,1.51
1/3/2015 9:30,3.122,12.81,92.4,7.65,,36.3,1.61
1/3/2015 9:45,3.086,12.66,94.1,7.69,,69.3,2.61
1/3/2015 10:00,3.049,12.66,94.7,7.6,,51.3,2.77
1/3/2015 10:15,3.014,12.58,94.6,7.59,,51.5,2.9
1/3/2015 10:30,2.966,12.52,94.4,7.48,,36.8,2.94
1/3/2015 10:45,2.914,12.52,94.2,7.47,,36.8,2.88
1/3/2015 11:00,2.846,12.53,94.5,7.47,,43.2,2.94
1/3/2015 11:15,2.765,12.52,94.4,7.47,,36.7,2.93
1/3/2015 11:30,2.701,12.59,94.5,7.5,,44.1,2.78
1/3/2015 11:45,2.628,12.56,94.3,7.72,,46.6,2.79
1/3/2015 12:00,2.579,12.85,95.1,7.55,,41.5,2.42
1/3/2015 12:15,2.534,12.88,95,7.56,,51.2,2.33
1/3/2015 12:30,2.483,12.95,95.3,7.61,,41.1,2.27
1/3/2015 12:45,2.421,12.98,95.3,7.67,,36.6,2.24
1/3/2015 13:00,2.37,12.97,95.2,7.71,,34.6,2.23
1/3/2015 13:15,2.299,12.98,95.2,7.71,,38.6,2.22
1/3/2015 13:30,2.235,12.98,95.1,7.72,,34.3,2.18
1/3/2015 13:45,2.186,12.97,94.9,7.79,,35,2.14
1/3/2015 14:00,2.133,13.03,95.2,7.74,,32.6,2.1
1/3/2015 14:15,2.082,13.06,95.4,7.74,,33.4,2.09
1/3/2015 14:30,2.046,13.04,95.1,7.75,,35.4,2.05
1/3/2015 14:45,2.013,13.03,95.1,7.75,,35.6,2.05
1/3/2015 15:00,1.991,13.05,94.9,7.74,,34.8,1.96
1/3/2015 15:15,1.974,13.06,94.8,7.75,,32.1,1.89
1/3/2015 15:30,1.97,13.03,94.3,7.75,,30,1.8
1/3/2015 15:45,1.96,13.05,94.6,7.81,,30.6,1.84
1/3/2015 16:00,1.978,13.06,94.6,7.71,,30.8,1.83
1/3/2015 16:15,2.019,13.12,94.9,7.7,,25.5,1.81
1/3/2015 16:30,2.074,13.09,94.7,7.75,,31.9,1.8
1/3/2015 16:45,2.126,13.1,94.9,7.71,,32.6,1.82
1/3/2015 17:00,2.198,12.92,94.1,7.71,,33.4,2.06
1/3/2015 17:15,2.261,12.96,93.8,7.67,,35.9,1.82
1/3/2015 17:30,2.336,12.95,94.2,7.72,,67.9,2.02
1/3/2015 17:45,2.401,12.89,94.1,7.74,,38.8,2.13
1/3/2015 18:00,2.485,12.86,94.1,7.65,,38.8,2.23
1/3/2015 18:15,2.571,12.91,94.5,7.7,,45.9,2.22
1/3/2015 18:30,2.659,12.95,94.7,7.71,,52.5,2.18
1/3/2015 18:45,2.747,12.98,94.7,7.72,,55.1,2.12
1/3/2015 19:00,2.839,12.95,94.7,7.7,,44.4,2.17
1/3/2015 19:15,2.908,12.88,94,7.7,,49.4,2.11
1/3/2015 19:30,2.966,12.94,94.2,7.71,,45.9,2
1/3/2015 19:45,3.031,12.94,93.9,7.77,,53,1.87
1/3/2015 20:00,3.085,13.06,94.9,7.72,,48.5,1.92
1/3/2015 20:15,3.14,13.04,94.9,7.67,,50.4,1.97
1/3/2015 20:30,3.179,13,94.7,7.72,,49.3,2
1/3/2015 20:45,3.206,12.98,94.4,7.71,,44.4,1.93
1/3/2015 21:00,3.219,12.96,94.4,7.71,,44.3,1.97
1/3/2015 21:15,3.222,12.86,93.9,7.66,,39.8,2.06
1/3/2015 21:30,3.214,13,94.8,7.71,,42.9,2.05
1/3/2015 21:45,3.195,12.89,94,7.78,,41.4,2.06
1/3/2015 22:00,3.176,12.93,94.6,7.7,,46.2,2.15
1/3/2015 22:15,3.138,12.85,95.1,7.69,,43,2.49
1/3/2015 22:30,3.099,12.84,95.1,7.63,,42.8,2.5
1/3/2015 22:45,3.038,12.84,95,7.64,,36.2,2.48
1/3/2015 23:00,2.96,12.93,95.2,7.61,,39.5,2.33
1/3/2015 23:15,2.888,12.75,95.4,7.55,,41.8,2.67
1/3/2015 23:30,2.795,12.45,94.2,7.47,,38.2,2.99
1/3/2015 23:45,2.698,12.56,94.3,7.73,,40.9,2.77
1/4/2015 0:00,2.619,12.77,95.1,7.65,,35.7,2.56
1/4/2015 0:15,2.557,12.89,95.3,7.55,,35.6,2.37
1/4/2015 0:30,2.499,12.9,95.1,7.55,,36,2.31
1/4/2015 0:45,2.444,12.92,95.2,7.56,,38.5,2.29
1/4/2015 1:00,2.369,12.92,95.3,7.57,,34.3,2.33
1/4/2015 1:15,2.321,12.96,95.4,7.59,,34.6,2.31
1/4/2015 1:30,2.271,13,95.5,7.63,,38.8,2.23
1/4/2015 1:45,2.214,12.97,95.1,7.79,,33.6,2.19
1/4/2015 2:00,2.19,13.03,95.3,7.7,,35.5,2.13
1/4/2015 2:15,2.176,13.04,95.3,7.72,,28.9,2.09
1/4/2015 2:30,2.162,13,94.9,7.74,,31.2,2.08
1/4/2015 2:45,2.162,13.03,95.1,7.73,,33.9,2.07
1/4/2015 3:00,2.164,13,95,7.73,,29.3,2.09
1/4/2015 3:15,2.185,12.99,95,7.69,,33.6,2.12
1/4/2015 3:30,2.191,12.91,94.9,7.7,,31.2,2.36
1/4/2015 3:45,2.23,12.73,94.2,7.73,,33.1,2.55
1/4/2015 4:00,2.259,12.77,93.9,7.68,,35.3,2.36
1/4/2015 4:15,2.322,12.89,94.7,7.7,,35,2.31
1/4/2015 4:30,2.385,12.98,95.1,7.72,,35.8,2.23
1/4/2015 4:45,2.443,12.97,95.3,7.72,,40.7,2.32
1/4/2015 5:00,2.505,12.99,95.3,7.72,,39.3,2.28
1/4/2015 5:15,2.576,12.94,95.1,7.72,,38.4,2.32
1/4/2015 5:30,2.645,12.91,95.1,7.65,,34.1,2.41
1/4/2015 5:45,2.711,12.81,94.6,7.73,,35,2.46
1/4/2015 6:00,2.779,12.84,94.9,7.6,,31.2,2.49
1/4/2015 6:15,2.855,12.76,94.5,7.59,,30.3,2.54
1/4/2015 6:30,2.928,12.77,94.5,7.6,,31.5,2.52
1/4/2015 6:45,2.994,12.81,94.6,7.61,,27.5,2.45
1/4/2015 7:00,3.062,12.79,94.4,7.62,,30.4,2.41
1/4/2015 7:15,3.125,12.79,94.3,7.6,,31.3,2.35
1/4/2015 7:30,3.188,12.79,94.2,7.63,,30.1,2.35
1/4/2015 7:45,3.237,12.75,94,7.72,,33.3,2.39
1/4/2015 8:00,3.282,12.82,94.5,7.62,,31.6,2.38
1/4/2015 8:15,3.324,12.78,94.3,7.63,,33.7,2.37
1/4/2015 8:30,3.347,12.81,94.4,7.63,,30.6,2.36
1/4/2015 8:45,3.381,12.78,94.3,7.62,,32.1,2.36
1/4/2015 9:00,3.409,12.79,94.3,7.6,,34,2.37
1/4/2015 9:15,3.413,12.73,94.6,7.61,,48.2,2.58
1/4/2015 9:30,3.42,12.6,94.3,7.51,,46.8,2.79
1/4/2015 9:45,3.402,12.49,93.9,7.68,,41.9,2.89
1/4/2015 10:00,3.404,12.39,94.3,7.54,,53.8,3.08
1/4/2015 10:15,3.366,12.31,94.1,7.56,,44.3,3.17
1/4/2015 10:30,3.316,12.16,93.9,7.45,,38.7,3.33
1/4/2015 10:45,3.273,12.1,93.8,7.46,,32.1,3.39
1/4/2015 11:00,3.247,12.04,93.8,7.57,,34.8,3.49
1/4/2015 11:15,3.21,11.95,93.7,7.58,,34.5,3.57
1/4/2015 11:30,3.115,11.87,93.5,7.59,,32,3.65
1/4/2015 11:45,3.037,11.73,92.9,7.68,,31.7,3.74
1/4/2015 12:00,2.96,11.82,93.4,7.49,,30.4,3.71
1/4/2015 12:15,2.89,11.88,93.3,7.51,,42.7,3.58
1/4/2015 12:30,2.813,12.29,94.4,7.52,,39.2,3.17
1/4/2015 12:45,2.759,12.39,94.6,7.51,,35.7,3.05
1/4/2015 13:00,2.716,12.54,94.8,7.54,,46.1,2.87
1/4/2015 13:15,2.61,12.54,94.8,7.53,,35,2.9
1/4/2015 13:30,2.556,12.61,95.2,7.54,,41.4,2.89
1/4/2015 13:45,2.464,12.67,95.2,7.76,,32.6,2.84
1/4/2015 14:00,2.4,12.75,95.7,7.67,,33.2,2.84
1/4/2015 14:15,2.327,12.74,95.6,7.67,,34.6,2.85
1/4/2015 14:30,2.281,12.75,95.7,7.56,,32.7,2.88
1/4/2015 14:45,2.235,12.74,95.8,7.53,,32.6,2.97
1/4/2015 15:00,2.186,12.77,96,7.53,,39.3,2.97
1/4/2015 15:15,2.136,12.74,96,7.53,,31.5,3.03
1/4/2015 15:30,2.106,12.76,96.2,7.53,,28.8,3.08
1/4/2015 15:45,2.074,12.71,95.8,7.74,,27.4,3.08
1/4/2015 16:00,2.074,12.81,96.4,7.63,,32.4,3.05
1/4/2015 16:15,2.054,12.78,96.5,7.54,,33.5,3.19
1/4/2015 16:30,2.057,12.83,96.6,7.63,,30.1,3.12
1/4/2015 16:45,2.078,12.84,96.6,7.62,,31.8,3.08
1/4/2015 17:00,2.106,12.83,96.6,7.53,,34.2,3.11
1/4/2015 17:15,2.178,12.82,96.6,7.55,,35.7,3.13
1/4/2015 17:30,2.237,12.89,96.8,7.63,,35.8,3.02
1/4/2015 17:45,2.299,12.8,96.4,7.71,,38.4,3.15
1/4/2015 18:00,2.364,12.83,96.1,7.59,,42.9,3
1/4/2015 18:15,2.434,12.89,96.2,7.65,,41,2.88
1/4/2015 18:30,2.509,12.95,96.3,7.64,,45.7,2.77
1/4/2015 18:45,2.574,12.84,96,7.63,,40,2.92
1/4/2015 19:00,2.65,12.85,96,7.66,,48.6,2.89
1/4/2015 19:15,2.725,12.74,95.6,7.62,,42.8,3
1/4/2015 19:30,2.796,12.69,95.5,7.6,,46.2,3.09
1/4/2015 19:45,2.86,12.56,94.9,7.68,,39.6,3.18
1/4/2015 20:00,2.922,12.79,95.8,7.63,,47.7,2.95
1/4/2015 20:15,2.971,12.75,95.7,7.61,,44.8,3.02
1/4/2015 20:30,3.01,12.74,95.7,7.61,,41.5,3.02
1/4/2015 20:45,3.056,12.7,95.7,7.59,,36.2,3.13
1/4/2015 21:00,3.085,12.58,95.1,7.48,,37.9,3.21
1/4/2015 21:15,3.105,12.54,94.8,7.47,,32.1,3.23
1/4/2015 21:30,3.114,12.52,94.7,7.47,,35.8,3.23
1/4/2015 21:45,3.124,12.51,94.6,7.67,,34.6,3.21
1/4/2015 22:00,3.115,12.54,94.8,7.48,,34.8,3.21
1/4/2015 22:15,3.103,12.66,95.6,7.59,,33.6,3.17
1/4/2015 22:30,3.069,12.63,95.4,7.59,,34.4,3.17
1/4/2015 22:45,3.033,12.63,95.2,7.5,,34.2,3.09
1/4/2015 23:00,2.985,12.75,95.7,7.5,,35.8,2.94
